order_id,customer_id,order_date,order_status,subtotal,discount_amount,shipping_cost,tax_amount,total_amount,payment_method,order_source,billing_country
ORD-000268,CUST-00269,2024-08-17,completed,293,0,0,23.44,316.44,google_pay,direct_traffic,FR
ORD-000269,CUST-00270,2023-09-18,completed,294,0,0,23.52,317.52,bank_transfer,affiliate,AU
ORD-000270,CUST-00271,2023-10-19,completed,295,29.5,0,23.6,289.1,credit_card,organic_search,US
ORD-000271,CUST-00272,2024-11-20,completed,296,0,0,23.68,319.68,paypal,paid_search,CA
ORD-000272,CUST-00273,2023-12-21,completed,297,0,0,23.76,320.76,apple_pay,social_media,UK
ORD-000273,CUST-00274,2024-10-22,completed,298,0,0,23.84,321.84,google_pay,email_campaign,DE
ORD-000274,CUST-00275,2024-05-23,completed,299,0,0,23.92,322.92,bank_transfer,direct_traffic,FR
ORD-000275,CUST-00276,2023-06-24,completed,300,30,0,24,294,credit_card,affiliate,AU
ORD-000276,CUST-00277,2024-07-25,shipped,301,0,0,24.08,325.08,paypal,organic_search,US
ORD-000277,CUST-00278,2023-08-26,shipped,302,0,0,24.16,326.16,apple_pay,paid_search,CA
ORD-000278,CUST-00279,2024-09-27,processing,303,0,0,24.24,327.24,google_pay,social_media,UK
ORD-000279,CUST-00280,2023-01-28,cancelled,304,0,0,24.32,328.32,bank_transfer,email_campaign,DE
ORD-000280,CUST-00281,2023-11-01,completed,305,30.5,0,24.4,298.9,credit_card,direct_traffic,FR
ORD-000281,CUST-00282,2024-12-02,completed,306,0,0,24.48,330.48,paypal,affiliate,AU
ORD-000282,CUST-00283,2023-10-03,completed,307,0,0,24.56,331.56,apple_pay,organic_search,US
ORD-000283,CUST-00284,2024-11-04,completed,308,0,0,24.64,332.64,google_pay,paid_search,CA
ORD-000284,CUST-00285,2024-06-05,completed,309,0,0,24.72,333.72,bank_transfer,social_media,UK
ORD-000285,CUST-00286,2023-07-06,completed,310,31,0,24.8,303.8,credit_card,email_campaign,DE
ORD-000286,CUST-00287,2024-08-07,completed,311,0,0,24.88,335.88,paypal,direct_traffic,FR
ORD-000287,CUST-00288,2023-09-08,completed,312,0,0,24.96,336.96,apple_pay,affiliate,AU
ORD-000288,CUST-00289,2024-01-09,completed,313,0,0,25.04,338.04,google_pay,organic_search,US
ORD-000289,CUST-00290,2023-02-10,completed,314,0,0,25.12,339.12,bank_transfer,paid_search,CA
ORD-000290,CUST-00291,2023-12-11,completed,315,31.5,0,25.2,308.7,credit_card,social_media,UK
ORD-000291,CUST-00292,2024-10-12,completed,316,0,0,25.28,341.28,paypal,email_campaign,DE
ORD-000292,CUST-00293,2023-11-13,completed,317,0,0,25.36,342.36,apple_pay,direct_traffic,FR
ORD-000293,CUST-00294,2024-12-14,completed,318,0,0,25.44,343.44,google_pay,affiliate,AU
ORD-000294,CUST-00295,2024-07-15,completed,319,0,0,25.52,344.52,bank_transfer,organic_search,US
ORD-000295,CUST-00296,2023-08-16,completed,320,32,0,25.6,313.6,credit_card,paid_search,CA
ORD-000296,CUST-00297,2024-09-17,shipped,321,0,0,25.68,346.68,paypal,social_media,UK
ORD-000297,CUST-00298,2023-01-18,shipped,322,0,0,25.76,347.76,apple_pay,email_campaign,DE
ORD-000298,CUST-00299,2024-02-19,processing,323,0,0,25.84,348.84,google_pay,direct_traffic,FR
ORD-000299,CUST-00300,2023-03-20,cancelled,324,0,0,25.92,349.92,bank_transfer,affiliate,AU
ORD-000300,CUST-00301,2023-10-21,completed,325,32.5,0,26,318.5,credit_card,organic_search,US
ORD-000301,CUST-00302,2024-11-22,completed,326,0,0,26.08,352.08,paypal,paid_search,CA
ORD-000302,CUST-00303,2023-12-23,completed,327,0,0,26.16,353.16,apple_pay,social_media,UK
ORD-000303,CUST-00304,2024-10-24,completed,328,0,0,26.24,354.24,google_pay,email_campaign,DE
ORD-000304,CUST-00305,2024-08-25,completed,329,0,0,26.32,355.32,bank_transfer,direct_traffic,FR
ORD-000305,CUST-00306,2023-09-26,completed,330,33,0,26.4,323.4,credit_card,affiliate,AU
ORD-000306,CUST-00307,2024-01-27,completed,331,0,0,26.48,357.48,paypal,organic_search,US
ORD-000307,CUST-00308,2023-02-28,completed,332,0,0,26.56,358.56,apple_pay,paid_search,CA
ORD-000308,CUST-00309,2024-03-01,completed,333,0,0,26.64,359.64,google_pay,social_media,UK
ORD-000309,CUST-00310,2023-04-02,completed,334,0,0,26.72,360.72,bank_transfer,email_campaign,DE
ORD-000310,CUST-00311,2023-11-03,completed,335,33.5,0,26.8,328.3,credit_card,direct_traffic,FR
ORD-000311,CUST-00312,2024-12-04,completed,336,0,0,26.88,362.88,paypal,affiliate,AU
ORD-000312,CUST-00313,2023-10-05,completed,337,0,0,26.96,363.96,apple_pay,organic_search,US
ORD-000313,CUST-00314,2024-11-06,completed,338,0,0,27.04,365.04,google_pay,paid_search,CA
ORD-000314,CUST-00315,2024-09-07,completed,339,0,0,27.12,366.12,bank_transfer,social_media,UK
ORD-000315,CUST-00316,2023-01-08,completed,340,34,0,27.2,333.2,credit_card,email_campaign,DE
ORD-000316,CUST-00317,2024-02-09,shipped,341,0,0,27.28,368.28,paypal,direct_traffic,FR
ORD-000317,CUST-00318,2023-03-10,shipped,342,0,0,27.36,369.36,apple_pay,affiliate,AU
ORD-000318,CUST-00319,2024-04-11,processing,343,0,0,27.44,370.44,google_pay,organic_search,US
ORD-000319,CUST-00320,2023-05-12,cancelled,344,0,0,27.52,371.52,bank_transfer,paid_search,CA
ORD-000320,CUST-00321,2023-12-13,completed,345,34.5,0,27.6,338.1,credit_card,social_media,UK
ORD-000321,CUST-00322,2024-10-14,completed,346,0,0,27.68,373.68,paypal,email_campaign,DE
ORD-000322,CUST-00323,2023-11-15,completed,347,0,0,27.76,374.76,apple_pay,direct_traffic,FR
ORD-000323,CUST-00324,2024-12-16,completed,348,0,0,27.84,375.84,google_pay,affiliate,AU
ORD-000324,CUST-00325,2024-01-17,completed,349,0,0,27.92,376.92,bank_transfer,organic_search,US
ORD-000325,CUST-00326,2023-02-18,completed,350,35,0,28,343,credit_card,paid_search,CA
ORD-000326,CUST-00327,2024-03-19,completed,351,0,0,28.08,379.08,paypal,social_media,UK
ORD-000327,CUST-00328,2023-04-20,completed,352,0,0,28.16,380.16,apple_pay,email_campaign,DE
ORD-000328,CUST-00329,2024-05-21,completed,353,0,0,28.24,381.24,google_pay,direct_traffic,FR
ORD-000329,CUST-00330,2023-06-22,completed,354,0,0,28.32,382.32,bank_transfer,affiliate,AU
ORD-000330,CUST-00331,2023-10-23,completed,355,35.5,0,28.4,347.9,credit_card,organic_search,US
ORD-000331,CUST-00332,2024-11-24,completed,356,0,0,28.48,384.48,paypal,paid_search,CA
ORD-000332,CUST-00333,2023-12-25,completed,357,0,0,28.56,385.56,apple_pay,social_media,UK
ORD-000333,CUST-00334,2024-10-26,completed,358,0,0,28.64,386.64,google_pay,email_campaign,DE
ORD-000334,CUST-00335,2024-02-27,completed,359,0,0,28.72,387.72,bank_transfer,direct_traffic,FR
ORD-000335,CUST-00336,2023-03-28,completed,360,36,0,28.8,352.8,credit_card,affiliate,AU
ORD-000336,CUST-00337,2024-04-01,shipped,361,0,0,28.88,389.88,paypal,organic_search,US
ORD-000337,CUST-00338,2023-05-02,shipped,362,0,0,28.96,390.96,apple_pay,paid_search,CA
ORD-000338,CUST-00339,2024-06-03,processing,363,0,0,29.04,392.04,google_pay,social_media,UK
ORD-000339,CUST-00340,2023-07-04,cancelled,364,0,0,29.12,393.12,bank_transfer,email_campaign,DE
ORD-000340,CUST-00341,2023-11-05,completed,365,36.5,0,29.2,357.7,credit_card,direct_traffic,FR
ORD-000341,CUST-00342,2024-12-06,completed,366,0,0,29.28,395.28,paypal,affiliate,AU
ORD-000342,CUST-00343,2023-10-07,completed,367,0,0,29.36,396.36,apple_pay,organic_search,US
ORD-000343,CUST-00344,2024-11-08,completed,368,0,0,29.44,397.44,google_pay,paid_search,CA
ORD-000344,CUST-00345,2024-03-09,completed,369,0,0,29.52,398.52,bank_transfer,social_media,UK
ORD-000345,CUST-00346,2023-04-10,completed,370,37,0,29.6,362.6,credit_card,email_campaign,DE
ORD-000346,CUST-00347,2024-05-11,completed,371,0,0,29.68,400.68,paypal,direct_traffic,FR
ORD-000347,CUST-00348,2023-06-12,completed,372,0,0,29.76,401.76,apple_pay,affiliate,AU
ORD-000348,CUST-00349,2024-07-13,completed,373,0,0,29.84,402.84,google_pay,organic_search,US
ORD-000349,CUST-00350,2023-08-14,completed,374,0,0,29.92,403.92,bank_transfer,paid_search,CA
ORD-000350,CUST-00351,2023-12-15,completed,375,37.5,0,30,367.5,credit_card,social_media,UK
ORD-000351,CUST-00352,2024-10-16,completed,376,0,0,30.08,406.08,paypal,email_campaign,DE
ORD-000352,CUST-00353,2023-11-17,completed,377,0,0,30.16,407.16,apple_pay,direct_traffic,FR
ORD-000353,CUST-00354,2024-12-18,completed,378,0,0,30.24,408.24,google_pay,affiliate,AU
ORD-000354,CUST-00355,2024-04-19,completed,379,0,0,30.32,409.32,bank_transfer,organic_search,US
ORD-000355,CUST-00356,2023-05-20,completed,380,38,0,30.4,372.4,credit_card,paid_search,CA
ORD-000356,CUST-00357,2024-06-21,shipped,381,0,0,30.48,411.48,paypal,social_media,UK
ORD-000357,CUST-00358,2023-07-22,shipped,382,0,0,30.56,412.56,apple_pay,email_campaign,DE
ORD-000358,CUST-00359,2024-08-23,processing,383,0,0,30.64,413.64,google_pay,direct_traffic,FR
ORD-000359,CUST-00360,2023-09-24,cancelled,384,0,0,30.72,414.72,bank_transfer,affiliate,AU
ORD-000360,CUST-00361,2023-10-25,completed,385,38.5,0,30.8,377.3,credit_card,organic_search,US
ORD-000361,CUST-00362,2024-11-26,completed,386,0,0,30.88,416.88,paypal,paid_search,CA
ORD-000362,CUST-00363,2023-12-27,completed,387,0,0,30.96,417.96,apple_pay,social_media,UK
ORD-000363,CUST-00364,2024-10-28,completed,388,0,0,31.04,419.04,google_pay,email_campaign,DE
ORD-000364,CUST-00365,2024-05-01,completed,389,0,0,31.12,420.12,bank_transfer,direct_traffic,FR
ORD-000365,CUST-00366,2023-06-02,completed,390,39,0,31.2,382.2,credit_card,affiliate,AU
ORD-000366,CUST-00367,2024-07-03,completed,391,0,0,31.28,422.28,paypal,organic_search,US
ORD-000367,CUST-00368,2023-08-04,completed,392,0,0,31.36,423.36,apple_pay,paid_search,CA
ORD-000368,CUST-00369,2024-09-05,completed,393,0,0,31.44,424.44,google_pay,social_media,UK
ORD-000369,CUST-00370,2023-01-06,completed,394,0,0,31.52,425.52,bank_transfer,email_campaign,DE
ORD-000370,CUST-00371,2023-11-07,completed,395,39.5,0,31.6,387.1,credit_card,direct_traffic,FR
ORD-000371,CUST-00372,2024-12-08,completed,396,0,0,31.68,427.68,paypal,affiliate,AU
ORD-000372,CUST-00373,2023-10-09,completed,397,0,0,31.76,428.76,apple_pay,organic_search,US
ORD-000373,CUST-00374,2024-11-10,completed,398,0,0,31.84,429.84,google_pay,paid_search,CA
ORD-000374,CUST-00375,2024-06-11,completed,399,0,0,31.92,430.92,bank_transfer,social_media,UK
ORD-000375,CUST-00376,2023-07-12,completed,400,40,0,32,392,credit_card,email_campaign,DE
ORD-000376,CUST-00377,2024-08-13,shipped,401,0,0,32.08,433.08,paypal,direct_traffic,FR
ORD-000377,CUST-00378,2023-09-14,shipped,402,0,0,32.16,434.16,apple_pay,affiliate,AU
ORD-000378,CUST-00379,2024-01-15,processing,403,0,0,32.24,435.24,google_pay,organic_search,US
ORD-000379,CUST-00380,2023-02-16,cancelled,404,0,0,32.32,436.32,bank_transfer,paid_search,CA
ORD-000380,CUST-00381,2023-12-17,completed,405,40.5,0,32.4,396.9,credit_card,social_media,UK
ORD-000381,CUST-00382,2024-10-18,completed,406,0,0,32.48,438.48,paypal,email_campaign,DE
ORD-000382,CUST-00383,2023-11-19,completed,407,0,0,32.56,439.56,apple_pay,direct_traffic,FR
ORD-000383,CUST-00384,2024-12-20,completed,408,0,0,32.64,440.64,google_pay,affiliate,AU
ORD-000384,CUST-00385,2024-07-21,completed,409,0,0,32.72,441.72,bank_transfer,organic_search,US
ORD-000385,CUST-00386,2023-08-22,completed,410,41,0,32.8,401.8,credit_card,paid_search,CA
ORD-000386,CUST-00387,2024-09-23,completed,411,0,0,32.88,443.88,paypal,social_media,UK
ORD-000387,CUST-00388,2023-01-24,completed,412,0,0,32.96,444.96,apple_pay,email_campaign,DE
ORD-000388,CUST-00389,2024-02-25,completed,413,0,0,33.04,446.04,google_pay,direct_traffic,FR
ORD-000389,CUST-00390,2023-03-26,completed,414,0,0,33.12,447.12,bank_transfer,affiliate,AU
ORD-000390,CUST-00391,2023-10-27,completed,415,41.5,0,33.2,406.7,credit_card,organic_search,US
ORD-000391,CUST-00392,2024-11-28,completed,416,0,0,33.28,449.28,paypal,paid_search,CA
ORD-000392,CUST-00393,2023-12-01,completed,417,0,0,33.36,450.36,apple_pay,social_media,UK
ORD-000393,CUST-00394,2024-10-02,completed,418,0,0,33.44,451.44,google_pay,email_campaign,DE
ORD-000394,CUST-00395,2024-08-03,completed,419,0,0,33.52,452.52,bank_transfer,direct_traffic,FR
ORD-000395,CUST-00396,2023-09-04,completed,420,42,0,33.6,411.6,credit_card,affiliate,AU
ORD-000396,CUST-00397,2024-01-05,shipped,421,0,0,33.68,454.68,paypal,organic_search,US
ORD-000397,CUST-00398,2023-02-06,shipped,422,0,0,33.76,455.76,apple_pay,paid_search,CA
ORD-000398,CUST-00399,2024-03-07,processing,423,0,0,33.84,456.84,google_pay,social_media,UK
ORD-000399,CUST-00400,2023-04-08,cancelled,424,0,0,33.92,457.92,bank_transfer,email_campaign,DE
ORD-000400,CUST-00401,2023-11-09,completed,25,2.5,5,2,29.5,credit_card,direct_traffic,FR
ORD-000401,CUST-00402,2024-12-10,completed,26,0,6,2.08,34.08,paypal,affiliate,AU
ORD-000402,CUST-00403,2023-10-11,completed,27,0,7,2.16,36.16,apple_pay,organic_search,US
ORD-000403,CUST-00404,2024-11-12,completed,28,0,8,2.24,38.24,google_pay,paid_search,CA
ORD-000404,CUST-00405,2024-09-13,completed,29,0,9,2.32,40.32,bank_transfer,social_media,UK
ORD-000405,CUST-00406,2023-01-14,completed,30,3,10,2.4,39.4,credit_card,email_campaign,DE
ORD-000406,CUST-00407,2024-02-15,completed,31,0,11,2.48,44.48,paypal,direct_traffic,FR
ORD-000407,CUST-00408,2023-03-16,completed,32,0,12,2.56,46.56,apple_pay,affiliate,AU
ORD-000408,CUST-00409,2024-04-17,completed,33,0,13,2.64,48.64,google_pay,organic_search,US
ORD-000409,CUST-00410,2023-05-18,completed,34,0,14,2.72,50.72,bank_transfer,paid_search,CA
ORD-000410,CUST-00411,2023-12-19,completed,35,3.5,5,2.8,39.3,credit_card,social_media,UK
ORD-000411,CUST-00412,2024-10-20,completed,36,0,6,2.88,44.88,paypal,email_campaign,DE
ORD-000412,CUST-00413,2023-11-21,completed,37,0,7,2.96,46.96,apple_pay,direct_traffic,FR
ORD-000413,CUST-00414,2024-12-22,completed,38,0,8,3.04,49.04,google_pay,affiliate,AU
ORD-000414,CUST-00415,2024-01-23,completed,39,0,9,3.12,51.12,bank_transfer,organic_search,US
ORD-000415,CUST-00416,2023-02-24,completed,40,4,10,3.2,49.2,credit_card,paid_search,CA
ORD-000416,CUST-00417,2024-03-25,shipped,41,0,11,3.28,55.28,paypal,social_media,UK
ORD-000417,CUST-00418,2023-04-26,shipped,42,0,12,3.36,57.36,apple_pay,email_campaign,DE
ORD-000418,CUST-00419,2024-05-27,processing,43,0,13,3.44,59.44,google_pay,direct_traffic,FR
ORD-000419,CUST-00420,2023-06-28,cancelled,44,0,14,3.52,61.52,bank_transfer,affiliate,AU
ORD-000420,CUST-00421,2023-10-01,completed,45,4.5,5,3.6,49.1,credit_card,organic_search,US
ORD-000421,CUST-00422,2024-11-02,completed,46,0,6,3.68,55.68,paypal,paid_search,CA
ORD-000422,CUST-00423,2023-12-03,completed,47,0,7,3.76,57.76,apple_pay,social_media,UK
ORD-000423,CUST-00424,2024-10-04,completed,48,0,8,3.84,59.84,google_pay,email_campaign,DE
ORD-000424,CUST-00425,2024-02-05,completed,49,0,9,3.92,61.92,bank_transfer,direct_traffic,FR
ORD-000425,CUST-00426,2023-03-06,completed,50,5,10,4,59,credit_card,affiliate,AU
ORD-000426,CUST-00427,2024-04-07,completed,51,0,11,4.08,66.08,paypal,organic_search,US
ORD-000427,CUST-00428,2023-05-08,completed,52,0,12,4.16,68.16,apple_pay,paid_search,CA
ORD-000428,CUST-00429,2024-06-09,completed,53,0,13,4.24,70.24,google_pay,social_media,UK
ORD-000429,CUST-00430,2023-07-10,completed,54,0,14,4.32,72.32,bank_transfer,email_campaign,DE
ORD-000430,CUST-00431,2023-11-11,completed,55,5.5,5,4.4,58.9,credit_card,direct_traffic,FR
ORD-000431,CUST-00432,2024-12-12,completed,56,0,6,4.48,66.48,paypal,affiliate,AU
ORD-000432,CUST-00433,2023-10-13,completed,57,0,7,4.56,68.56,apple_pay,organic_search,US
ORD-000433,CUST-00434,2024-11-14,completed,58,0,8,4.64,70.64,google_pay,paid_search,CA
ORD-000434,CUST-00435,2024-03-15,completed,59,0,9,4.72,72.72,bank_transfer,social_media,UK
ORD-000435,CUST-00436,2023-04-16,completed,60,6,10,4.8,68.8,credit_card,email_campaign,DE
ORD-000436,CUST-00437,2024-05-17,shipped,61,0,11,4.88,76.88,paypal,direct_traffic,FR
ORD-000437,CUST-00438,2023-06-18,shipped,62,0,12,4.96,78.96,apple_pay,affiliate,AU
ORD-000438,CUST-00439,2024-07-19,processing,63,0,13,5.04,81.04,google_pay,organic_search,US
ORD-000439,CUST-00440,2023-08-20,cancelled,64,0,14,5.12,83.12,bank_transfer,paid_search,CA
ORD-000440,CUST-00441,2023-12-21,completed,65,6.5,5,5.2,68.7,credit_card,social_media,UK
ORD-000441,CUST-00442,2024-10-22,completed,66,0,6,5.28,77.28,paypal,email_campaign,DE
ORD-000442,CUST-00443,2023-11-23,completed,67,0,7,5.36,79.36,apple_pay,direct_traffic,FR
ORD-000443,CUST-00444,2024-12-24,completed,68,0,8,5.44,81.44,google_pay,affiliate,AU
ORD-000444,CUST-00445,2024-04-25,completed,69,0,9,5.52,83.52,bank_transfer,organic_search,US
ORD-000445,CUST-00446,2023-05-26,completed,70,7,10,5.6,78.6,credit_card,paid_search,CA
ORD-000446,CUST-00447,2024-06-27,completed,71,0,11,5.68,87.68,paypal,social_media,UK
ORD-000447,CUST-00448,2023-07-28,completed,72,0,12,5.76,89.76,apple_pay,email_campaign,DE
ORD-000448,CUST-00449,2024-08-01,completed,73,0,13,5.84,91.84,google_pay,direct_traffic,FR
ORD-000449,CUST-00450,2023-09-02,completed,74,0,14,5.92,93.92,bank_transfer,affiliate,AU
ORD-000450,CUST-00451,2023-10-03,completed,75,7.5,5,6,78.5,credit_card,organic_search,US
ORD-000451,CUST-00452,2024-11-04,completed,76,0,0,6.08,82.08,paypal,paid_search,CA
ORD-000452,CUST-00453,2023-12-05,completed,77,0,0,6.16,83.16,apple_pay,social_media,UK
ORD-000453,CUST-00454,2024-10-06,completed,78,0,0,6.24,84.24,google_pay,email_campaign,DE
ORD-000454,CUST-00455,2024-05-07,completed,79,0,0,6.32,85.32,bank_transfer,direct_traffic,FR
ORD-000455,CUST-00456,2023-06-08,completed,80,8,0,6.4,78.4,credit_card,affiliate,AU
ORD-000456,CUST-00457,2024-07-09,shipped,81,0,0,6.48,87.48,paypal,organic_search,US
ORD-000457,CUST-00458,2023-08-10,shipped,82,0,0,6.56,88.56,apple_pay,paid_search,CA
ORD-000458,CUST-00459,2024-09-11,processing,83,0,0,6.64,89.64,google_pay,social_media,UK
ORD-000459,CUST-00460,2023-01-12,cancelled,84,0,0,6.72,90.72,bank_transfer,email_campaign,DE
ORD-000460,CUST-00461,2023-11-13,completed,85,8.5,0,6.8,83.3,credit_card,direct_traffic,FR
ORD-000461,CUST-00462,2024-12-14,completed,86,0,0,6.88,92.88,paypal,affiliate,AU
ORD-000462,CUST-00463,2023-10-15,completed,87,0,0,6.96,93.96,apple_pay,organic_search,US
ORD-000463,CUST-00464,2024-11-16,completed,88,0,0,7.04,95.04,google_pay,paid_search,CA
ORD-000464,CUST-00465,2024-06-17,completed,89,0,0,7.12,96.12,bank_transfer,social_media,UK
ORD-000465,CUST-00466,2023-07-18,completed,90,9,0,7.2,88.2,credit_card,email_campaign,DE
ORD-000466,CUST-00467,2024-08-19,completed,91,0,0,7.28,98.28,paypal,direct_traffic,FR
ORD-000467,CUST-00468,2023-09-20,completed,92,0,0,7.36,99.36,apple_pay,affiliate,AU
ORD-000468,CUST-00469,2024-01-21,completed,93,0,0,7.44,100.44,google_pay,organic_search,US
ORD-000469,CUST-00470,2023-02-22,completed,94,0,0,7.52,101.52,bank_transfer,paid_search,CA
ORD-000470,CUST-00471,2023-12-23,completed,95,9.5,0,7.6,93.1,credit_card,social_media,UK
ORD-000471,CUST-00472,2024-10-24,completed,96,0,0,7.68,103.68,paypal,email_campaign,DE
ORD-000472,CUST-00473,2023-11-25,completed,97,0,0,7.76,104.76,apple_pay,direct_traffic,FR
ORD-000473,CUST-00474,2024-12-26,completed,98,0,0,7.84,105.84,google_pay,affiliate,AU
ORD-000474,CUST-00475,2024-07-27,completed,99,0,0,7.92,106.92,bank_transfer,organic_search,US
ORD-000475,CUST-00476,2023-08-28,completed,100,10,0,8,98,credit_card,paid_search,CA
ORD-000476,CUST-00477,2024-09-01,shipped,101,0,0,8.08,109.08,paypal,social_media,UK
ORD-000477,CUST-00478,2023-01-02,shipped,102,0,0,8.16,110.16,apple_pay,email_campaign,DE
ORD-000478,CUST-00479,2024-02-03,processing,103,0,0,8.24,111.24,google_pay,direct_traffic,FR
ORD-000479,CUST-00480,2023-03-04,cancelled,104,0,0,8.32,112.32,bank_transfer,affiliate,AU
ORD-000480,CUST-00481,2023-10-05,completed,105,10.5,0,8.4,102.9,credit_card,organic_search,US
ORD-000481,CUST-00482,2024-11-06,completed,106,0,0,8.48,114.48,paypal,paid_search,CA
ORD-000482,CUST-00483,2023-12-07,completed,107,0,0,8.56,115.56,apple_pay,social_media,UK
ORD-000483,CUST-00484,2024-10-08,completed,108,0,0,8.64,116.64,google_pay,email_campaign,DE
ORD-000484,CUST-00485,2024-08-09,completed,109,0,0,8.72,117.72,bank_transfer,direct_traffic,FR
ORD-000485,CUST-00486,2023-09-10,completed,110,11,0,8.8,107.8,credit_card,affiliate,AU
ORD-000486,CUST-00487,2024-01-11,completed,111,0,0,8.88,119.88,paypal,organic_search,US
ORD-000487,CUST-00488,2023-02-12,completed,112,0,0,8.96,120.96,apple_pay,paid_search,CA
ORD-000488,CUST-00489,2024-03-13,completed,113,0,0,9.04,122.04,google_pay,social_media,UK
ORD-000489,CUST-00490,2023-04-14,completed,114,0,0,9.12,123.12,bank_transfer,email_campaign,DE
ORD-000490,CUST-00491,2023-11-15,completed,115,11.5,0,9.2,112.7,credit_card,direct_traffic,FR
ORD-000491,CUST-00492,2024-12-16,completed,116,0,0,9.28,125.28,paypal,affiliate,AU
ORD-000492,CUST-00493,2023-10-17,completed,117,0,0,9.36,126.36,apple_pay,organic_search,US
ORD-000493,CUST-00494,2024-11-18,completed,118,0,0,9.44,127.44,google_pay,paid_search,CA
ORD-000494,CUST-00495,2024-09-19,completed,119,0,0,9.52,128.52,bank_transfer,social_media,UK
ORD-000495,CUST-00496,2023-01-20,completed,120,12,0,9.6,117.6,credit_card,email_campaign,DE
ORD-000496,CUST-00497,2024-02-21,shipped,121,0,0,9.68,130.68,paypal,direct_traffic,FR
ORD-000497,CUST-00498,2023-03-22,shipped,122,0,0,9.76,131.76,apple_pay,affiliate,AU
ORD-000498,CUST-00499,2024-04-23,processing,123,0,0,9.84,132.84,google_pay,organic_search,US
ORD-000499,CUST-00500,2023-05-24,cancelled,124,0,0,9.92,133.92,bank_transfer,paid_search,CA
