order_item_id,order_id,product_id,quantity,unit_price,line_total
634,ORD-000254,PROD-0635,2,54,108
635,ORD-000254,PROD-0636,3,55,165
636,ORD-000255,PROD-0637,1,56,56
637,ORD-000255,PROD-0638,2,57,114
638,ORD-000255,PROD-0639,3,58,174
639,ORD-000255,PROD-0640,1,59,59
640,ORD-000256,PROD-0641,1,60,60
641,ORD-000257,PROD-0642,1,61,61
642,ORD-000257,PROD-0643,2,62,124
643,ORD-000258,PROD-0644,1,63,63
644,ORD-000258,PROD-0645,2,64,128
645,ORD-000258,PROD-0646,3,65,195
646,ORD-000259,PROD-0647,1,66,66
647,ORD-000259,PROD-0648,2,67,134
648,ORD-000259,PROD-0649,3,68,204
649,ORD-000259,PROD-0650,1,69,69
650,ORD-000260,PROD-0651,1,70,70
651,ORD-000261,PROD-0652,1,71,71
652,ORD-000261,PROD-0653,2,72,144
653,ORD-000262,PROD-0654,1,73,73
654,ORD-000262,PROD-0655,2,74,148
655,ORD-000262,PROD-0656,3,75,225
656,ORD-000263,PROD-0657,1,76,76
657,ORD-000263,PROD-0658,2,77,154
658,ORD-000263,PROD-0659,3,78,234
659,ORD-000263,PROD-0660,1,79,79
660,ORD-000264,PROD-0661,1,80,80
661,ORD-000265,PROD-0662,1,81,81
662,ORD-000265,PROD-0663,2,82,164
663,ORD-000266,PROD-0664,1,83,83
664,ORD-000266,PROD-0665,2,84,168
665,ORD-000266,PROD-0666,3,85,255
666,ORD-000267,PROD-0667,1,86,86
667,ORD-000267,PROD-0668,2,87,174
668,ORD-000267,PROD-0669,3,88,264
669,ORD-000267,PROD-0670,1,89,89
670,ORD-000268,PROD-0671,1,90,90
671,ORD-000269,PROD-0672,1,91,91
672,ORD-000269,PROD-0673,2,92,184
673,ORD-000270,PROD-0674,1,93,93
674,ORD-000270,PROD-0675,2,94,188
675,ORD-000270,PROD-0676,3,95,285
676,ORD-000271,PROD-0677,1,96,96
677,ORD-000271,PROD-0678,2,97,194
678,ORD-000271,PROD-0679,3,98,294
679,ORD-000271,PROD-0680,1,99,99
680,ORD-000272,PROD-0681,1,100,100
681,ORD-000273,PROD-0682,1,101,101
682,ORD-000273,PROD-0683,2,102,204
683,ORD-000274,PROD-0684,1,103,103
684,ORD-000274,PROD-0685,2,104,208
685,ORD-000274,PROD-0686,3,105,315
686,ORD-000275,PROD-0687,1,106,106
687,ORD-000275,PROD-0688,2,107,214
688,ORD-000275,PROD-0689,3,108,324
689,ORD-000275,PROD-0690,1,109,109
690,ORD-000276,PROD-0691,1,110,110
691,ORD-000277,PROD-0692,1,111,111
692,ORD-000277,PROD-0693,2,112,224
693,ORD-000278,PROD-0694,1,113,113
694,ORD-000278,PROD-0695,2,114,228
695,ORD-000278,PROD-0696,3,115,345
696,ORD-000279,PROD-0697,1,116,116
697,ORD-000279,PROD-0698,2,117,234
698,ORD-000279,PROD-0699,3,118,354
699,ORD-000279,PROD-0700,1,119,119
700,ORD-000280,PROD-0701,1,120,120
701,ORD-000281,PROD-0702,1,121,121
702,ORD-000281,PROD-0703,2,122,244
703,ORD-000282,PROD-0704,1,123,123
704,ORD-000282,PROD-0705,2,124,248
705,ORD-000282,PROD-0706,3,125,375
706,ORD-000283,PROD-0707,1,126,126
707,ORD-000283,PROD-0708,2,127,254
708,ORD-000283,PROD-0709,3,128,384
709,ORD-000283,PROD-0710,1,129,129
710,ORD-000284,PROD-0711,1,130,130
711,ORD-000285,PROD-0712,1,131,131
712,ORD-000285,PROD-0713,2,132,264
713,ORD-000286,PROD-0714,1,133,133
714,ORD-000286,PROD-0715,2,134,268
715,ORD-000286,PROD-0716,3,135,405
716,ORD-000287,PROD-0717,1,136,136
717,ORD-000287,PROD-0718,2,137,274
718,ORD-000287,PROD-0719,3,138,414
719,ORD-000287,PROD-0720,1,139,139
720,ORD-000288,PROD-0721,1,140,140
721,ORD-000289,PROD-0722,1,141,141
722,ORD-000289,PROD-0723,2,142,284
723,ORD-000290,PROD-0724,1,143,143
724,ORD-000290,PROD-0725,2,144,288
725,ORD-000290,PROD-0726,3,145,435
726,ORD-000291,PROD-0727,1,146,146
727,ORD-000291,PROD-0728,2,147,294
728,ORD-000291,PROD-0729,3,148,444
729,ORD-000291,PROD-0730,1,149,149
730,ORD-000292,PROD-0731,1,150,150
731,ORD-000293,PROD-0732,1,151,151
732,ORD-000293,PROD-0733,2,152,304
733,ORD-000294,PROD-0734,1,153,153
734,ORD-000294,PROD-0735,2,154,308
735,ORD-000294,PROD-0736,3,155,465
736,ORD-000295,PROD-0737,1,156,156
737,ORD-000295,PROD-0738,2,157,314
738,ORD-000295,PROD-0739,3,158,474
739,ORD-000295,PROD-0740,1,159,159
740,ORD-000296,PROD-0741,1,160,160
741,ORD-000297,PROD-0742,1,161,161
742,ORD-000297,PROD-0743,2,162,324
743,ORD-000298,PROD-0744,1,163,163
744,ORD-000298,PROD-0745,2,164,328
745,ORD-000298,PROD-0746,3,165,495
746,ORD-000299,PROD-0747,1,166,166
747,ORD-000299,PROD-0748,2,167,334
748,ORD-000299,PROD-0749,3,168,504
749,ORD-000299,PROD-0750,1,169,169
750,ORD-000300,PROD-0751,1,170,170
751,ORD-000301,PROD-0752,1,171,171
752,ORD-000301,PROD-0753,2,172,344
753,ORD-000302,PROD-0754,1,173,173
754,ORD-000302,PROD-0755,2,174,348
755,ORD-000302,PROD-0756,3,175,525
756,ORD-000303,PROD-0757,1,176,176
757,ORD-000303,PROD-0758,2,177,354
758,ORD-000303,PROD-0759,3,178,534
759,ORD-000303,PROD-0760,1,179,179
760,ORD-000304,PROD-0761,1,180,180
761,ORD-000305,PROD-0762,1,181,181
762,ORD-000305,PROD-0763,2,182,364
763,ORD-000306,PROD-0764,1,183,183
764,ORD-000306,PROD-0765,2,184,368
765,ORD-000306,PROD-0766,3,185,555
766,ORD-000307,PROD-0767,1,186,186
767,ORD-000307,PROD-0768,2,187,374
768,ORD-000307,PROD-0769,3,188,564
769,ORD-000307,PROD-0770,1,189,189
770,ORD-000308,PROD-0771,1,190,190
771,ORD-000309,PROD-0772,1,191,191
772,ORD-000309,PROD-0773,2,192,384
773,ORD-000310,PROD-0774,1,193,193
774,ORD-000310,PROD-0775,2,194,388
775,ORD-000310,PROD-0776,3,195,585
776,ORD-000311,PROD-0777,1,196,196
777,ORD-000311,PROD-0778,2,197,394
778,ORD-000311,PROD-0779,3,198,594
779,ORD-000311,PROD-0780,1,199,199
780,ORD-000312,PROD-0781,1,200,200
781,ORD-000313,PROD-0782,1,201,201
782,ORD-000313,PROD-0783,2,202,404
783,ORD-000314,PROD-0784,1,203,203
784,ORD-000314,PROD-0785,2,204,408
785,ORD-000314,PROD-0786,3,205,615
786,ORD-000315,PROD-0787,1,206,206
787,ORD-000315,PROD-0788,2,207,414
788,ORD-000315,PROD-0789,3,208,624
789,ORD-000315,PROD-0790,1,209,209
790,ORD-000316,PROD-0791,1,210,210
791,ORD-000317,PROD-0792,1,211,211
792,ORD-000317,PROD-0793,2,212,424
793,ORD-000318,PROD-0794,1,213,213
794,ORD-000318,PROD-0795,2,214,428
795,ORD-000318,PROD-0796,3,215,645
796,ORD-000319,PROD-0797,1,216,216
797,ORD-000319,PROD-0798,2,217,434
798,ORD-000319,PROD-0799,3,218,654
799,ORD-000319,PROD-0800,1,219,219
800,ORD-000320,PROD-0801,1,20,20
801,ORD-000321,PROD-0802,1,21,21
802,ORD-000321,PROD-0803,2,22,44
803,ORD-000322,PROD-0804,1,23,23
804,ORD-000322,PROD-0805,2,24,48
805,ORD-000322,PROD-0806,3,25,75
806,ORD-000323,PROD-0807,1,26,26
807,ORD-000323,PROD-0808,2,27,54
808,ORD-000323,PROD-0809,3,28,84
809,ORD-000323,PROD-0810,1,29,29
810,ORD-000324,PROD-0811,1,30,30
811,ORD-000325,PROD-0812,1,31,31
812,ORD-000325,PROD-0813,2,32,64
813,ORD-000326,PROD-0814,1,33,33
814,ORD-000326,PROD-0815,2,34,68
815,ORD-000326,PROD-0816,3,35,105
816,ORD-000327,PROD-0817,1,36,36
817,ORD-000327,PROD-0818,2,37,74
818,ORD-000327,PROD-0819,3,38,114
819,ORD-000327,PROD-0820,1,39,39
820,ORD-000328,PROD-0821,1,40,40
821,ORD-000329,PROD-0822,1,41,41
822,ORD-000329,PROD-0823,2,42,84
823,ORD-000330,PROD-0824,1,43,43
824,ORD-000330,PROD-0825,2,44,88
825,ORD-000330,PROD-0826,3,45,135
826,ORD-000331,PROD-0827,1,46,46
827,ORD-000331,PROD-0828,2,47,94
828,ORD-000331,PROD-0829,3,48,144
829,ORD-000331,PROD-0830,1,49,49
830,ORD-000332,PROD-0831,1,50,50
831,ORD-000333,PROD-0832,1,51,51
832,ORD-000333,PROD-0833,2,52,104
833,ORD-000334,PROD-0834,1,53,53
834,ORD-000334,PROD-0835,2,54,108
835,ORD-000334,PROD-0836,3,55,165
836,ORD-000335,PROD-0837,1,56,56
837,ORD-000335,PROD-0838,2,57,114
838,ORD-000335,PROD-0839,3,58,174
839,ORD-000335,PROD-0840,1,59,59
840,ORD-000336,PROD-0841,1,60,60
841,ORD-000337,PROD-0842,1,61,61
842,ORD-000337,PROD-0843,2,62,124
843,ORD-000338,PROD-0844,1,63,63
844,ORD-000338,PROD-0845,2,64,128
845,ORD-000338,PROD-0846,3,65,195
846,ORD-000339,PROD-0847,1,66,66
847,ORD-000339,PROD-0848,2,67,134
848,ORD-000339,PROD-0849,3,68,204
849,ORD-000339,PROD-0850,1,69,69
850,ORD-000340,PROD-0851,1,70,70
851,ORD-000341,PROD-0852,1,71,71
852,ORD-000341,PROD-0853,2,72,144
853,ORD-000342,PROD-0854,1,73,73
854,ORD-000342,PROD-0855,2,74,148
855,ORD-000342,PROD-0856,3,75,225
856,ORD-000343,PROD-0857,1,76,76
857,ORD-000343,PROD-0858,2,77,154
858,ORD-000343,PROD-0859,3,78,234
859,ORD-000343,PROD-0860,1,79,79
860,ORD-000344,PROD-0861,1,80,80
861,ORD-000345,PROD-0862,1,81,81
862,ORD-000345,PROD-0863,2,82,164
863,ORD-000346,PROD-0864,1,83,83
864,ORD-000346,PROD-0865,2,84,168
865,ORD-000346,PROD-0866,3,85,255
866,ORD-000347,PROD-0867,1,86,86
867,ORD-000347,PROD-0868,2,87,174
868,ORD-000347,PROD-0869,3,88,264
869,ORD-000347,PROD-0870,1,89,89
870,ORD-000348,PROD-0871,1,90,90
871,ORD-000349,PROD-0872,1,91,91
872,ORD-000349,PROD-0873,2,92,184
873,ORD-000350,PROD-0874,1,93,93
874,ORD-000350,PROD-0875,2,94,188
875,ORD-000350,PROD-0876,3,95,285
876,ORD-000351,PROD-0877,1,96,96
877,ORD-000351,PROD-0878,2,97,194
878,ORD-000351,PROD-0879,3,98,294
879,ORD-000351,PROD-0880,1,99,99
880,ORD-000352,PROD-0881,1,100,100
881,ORD-000353,PROD-0882,1,101,101
882,ORD-000353,PROD-0883,2,102,204
883,ORD-000354,PROD-0884,1,103,103
884,ORD-000354,PROD-0885,2,104,208
885,ORD-000354,PROD-0886,3,105,315
886,ORD-000355,PROD-0887,1,106,106
887,ORD-000355,PROD-0888,2,107,214
888,ORD-000355,PROD-0889,3,108,324
889,ORD-000355,PROD-0890,1,109,109
890,ORD-000356,PROD-0891,1,110,110
891,ORD-000357,PROD-0892,1,111,111
892,ORD-000357,PROD-0893,2,112,224
893,ORD-000358,PROD-0894,1,113,113
894,ORD-000358,PROD-0895,2,114,228
895,ORD-000358,PROD-0896,3,115,345
896,ORD-000359,PROD-0897,1,116,116
897,ORD-000359,PROD-0898,2,117,234
898,ORD-000359,PROD-0899,3,118,354
899,ORD-000359,PROD-0900,1,119,119
900,ORD-000360,PROD-0901,1,120,120
901,ORD-000361,PROD-0902,1,121,121
902,ORD-000361,PROD-0903,2,122,244
903,ORD-000362,PROD-0904,1,123,123
904,ORD-000362,PROD-0905,2,124,248
905,ORD-000362,PROD-0906,3,125,375
906,ORD-000363,PROD-0907,1,126,126
907,ORD-000363,PROD-0908,2,127,254
908,ORD-000363,PROD-0909,3,128,384
909,ORD-000363,PROD-0910,1,129,129
910,ORD-000364,PROD-0911,1,130,130
911,ORD-000365,PROD-0912,1,131,131
912,ORD-000365,PROD-0913,2,132,264
913,ORD-000366,PROD-0914,1,133,133
914,ORD-000366,PROD-0915,2,134,268
915,ORD-000366,PROD-0916,3,135,405
916,ORD-000367,PROD-0917,1,136,136
917,ORD-000367,PROD-0918,2,137,274
918,ORD-000367,PROD-0919,3,138,414
919,ORD-000367,PROD-0920,1,139,139
920,ORD-000368,PROD-0921,1,140,140
921,ORD-000369,PROD-0922,1,141,141
922,ORD-000369,PROD-0923,2,142,284
923,ORD-000370,PROD-0924,1,143,143
924,ORD-000370,PROD-0925,2,144,288
925,ORD-000370,PROD-0926,3,145,435
926,ORD-000371,PROD-0927,1,146,146
927,ORD-000371,PROD-0928,2,147,294
928,ORD-000371,PROD-0929,3,148,444
929,ORD-000371,PROD-0930,1,149,149
930,ORD-000372,PROD-0931,1,150,150
931,ORD-000373,PROD-0932,1,151,151
932,ORD-000373,PROD-0933,2,152,304
933,ORD-000374,PROD-0934,1,153,153
934,ORD-000374,PROD-0935,2,154,308
935,ORD-000374,PROD-0936,3,155,465
936,ORD-000375,PROD-0937,1,156,156
937,ORD-000375,PROD-0938,2,157,314
938,ORD-000375,PROD-0939,3,158,474
939,ORD-000375,PROD-0940,1,159,159
940,ORD-000376,PROD-0941,1,160,160
941,ORD-000377,PROD-0942,1,161,161
942,ORD-000377,PROD-0943,2,162,324
943,ORD-000378,PROD-0944,1,163,163
944,ORD-000378,PROD-0945,2,164,328
945,ORD-000378,PROD-0946,3,165,495
946,ORD-000379,PROD-0947,1,166,166
947,ORD-000379,PROD-0948,2,167,334
948,ORD-000379,PROD-0949,3,168,504
949,ORD-000379,PROD-0950,1,169,169
950,ORD-000380,PROD-0951,1,170,170
951,ORD-000381,PROD-0952,1,171,171
952,ORD-000381,PROD-0953,2,172,344
953,ORD-000382,PROD-0954,1,173,173
954,ORD-000382,PROD-0955,2,174,348
955,ORD-000382,PROD-0956,3,175,525
956,ORD-000383,PROD-0957,1,176,176
957,ORD-000383,PROD-0958,2,177,354
958,ORD-000383,PROD-0959,3,178,534
959,ORD-000383,PROD-0960,1,179,179
960,ORD-000384,PROD-0961,1,180,180
961,ORD-000385,PROD-0962,1,181,181
962,ORD-000385,PROD-0963,2,182,364
963,ORD-000386,PROD-0964,1,183,183
964,ORD-000386,PROD-0965,2,184,368
965,ORD-000386,PROD-0966,3,185,555
966,ORD-000387,PROD-0967,1,186,186
967,ORD-000387,PROD-0968,2,187,374
968,ORD-000387,PROD-0969,3,188,564
969,ORD-000387,PROD-0970,1,189,189
970,ORD-000388,PROD-0971,1,190,190
971,ORD-000389,PROD-0972,1,191,191
972,ORD-000389,PROD-0973,2,192,384
973,ORD-000390,PROD-0974,1,193,193
974,ORD-000390,PROD-0975,2,194,388
975,ORD-000390,PROD-0976,3,195,585
976,ORD-000391,PROD-0977,1,196,196
977,ORD-000391,PROD-0978,2,197,394
978,ORD-000391,PROD-0979,3,198,594
979,ORD-000391,PROD-0980,1,199,199
980,ORD-000392,PROD-0981,1,200,200
981,ORD-000393,PROD-0982,1,201,201
982,ORD-000393,PROD-0983,2,202,404
983,ORD-000394,PROD-0984,1,203,203
984,ORD-000394,PROD-0985,2,204,408
985,ORD-000394,PROD-0986,3,205,615
986,ORD-000395,PROD-0987,1,206,206
987,ORD-000395,PROD-0988,2,207,414
988,ORD-000395,PROD-0989,3,208,624
989,ORD-000395,PROD-0990,1,209,209
990,ORD-000396,PROD-0991,1,210,210
991,ORD-000397,PROD-0992,1,211,211
992,ORD-000397,PROD-0993,2,212,424
993,ORD-000398,PROD-0994,1,213,213
994,ORD-000398,PROD-0995,2,214,428
995,ORD-000398,PROD-0996,3,215,645
996,ORD-000399,PROD-0997,1,216,216
997,ORD-000399,PROD-0998,2,217,434
998,ORD-000399,PROD-0999,3,218,654
999,ORD-000399,PROD-1000,1,219,219
1000,ORD-000400,PROD-1001,1,20,20
1001,ORD-000401,PROD-1002,1,21,21
1002,ORD-000401,PROD-1003,2,22,44
1003,ORD-000402,PROD-1004,1,23,23
1004,ORD-000402,PROD-1005,2,24,48
1005,ORD-000402,PROD-1006,3,25,75
1006,ORD-000403,PROD-1007,1,26,26
1007,ORD-000403,PROD-1008,2,27,54
1008,ORD-000403,PROD-1009,3,28,84
1009,ORD-000403,PROD-1010,1,29,29
1010,ORD-000404,PROD-1011,1,30,30
1011,ORD-000405,PROD-1012,1,31,31
1012,ORD-000405,PROD-1013,2,32,64
1013,ORD-000406,PROD-1014,1,33,33
1014,ORD-000406,PROD-1015,2,34,68
1015,ORD-000406,PROD-1016,3,35,105
1016,ORD-000407,PROD-1017,1,36,36
1017,ORD-000407,PROD-1018,2,37,74
1018,ORD-000407,PROD-1019,3,38,114
1019,ORD-000407,PROD-1020,1,39,39
1020,ORD-000408,PROD-1021,1,40,40
1021,ORD-000409,PROD-1022,1,41,41
1022,ORD-000409,PROD-1023,2,42,84
1023,ORD-000410,PROD-1024,1,43,43
1024,ORD-000410,PROD-1025,2,44,88
1025,ORD-000410,PROD-1026,3,45,135
1026,ORD-000411,PROD-1027,1,46,46
1027,ORD-000411,PROD-1028,2,47,94
1028,ORD-000411,PROD-1029,3,48,144
1029,ORD-000411,PROD-1030,1,49,49
1030,ORD-000412,PROD-1031,1,50,50
1031,ORD-000413,PROD-1032,1,51,51
1032,ORD-000413,PROD-1033,2,52,104
1033,ORD-000414,PROD-1034,1,53,53
1034,ORD-000414,PROD-1035,2,54,108
1035,ORD-000414,PROD-1036,3,55,165
1036,ORD-000415,PROD-1037,1,56,56
1037,ORD-000415,PROD-1038,2,57,114
1038,ORD-000415,PROD-1039,3,58,174
1039,ORD-000415,PROD-1040,1,59,59
1040,ORD-000416,PROD-1041,1,60,60
1041,ORD-000417,PROD-1042,1,61,61
1042,ORD-000417,PROD-1043,2,62,124
1043,ORD-000418,PROD-1044,1,63,63
1044,ORD-000418,PROD-1045,2,64,128
1045,ORD-000418,PROD-1046,3,65,195
1046,ORD-000419,PROD-1047,1,66,66
1047,ORD-000419,PROD-1048,2,67,134
1048,ORD-000419,PROD-1049,3,68,204
1049,ORD-000419,PROD-1050,1,69,69
1050,ORD-000420,PROD-1051,1,70,70
1051,ORD-000421,PROD-1052,1,71,71
1052,ORD-000421,PROD-1053,2,72,144
1053,ORD-000422,PROD-1054,1,73,73
1054,ORD-000422,PROD-1055,2,74,148
1055,ORD-000422,PROD-1056,3,75,225
1056,ORD-000423,PROD-1057,1,76,76
1057,ORD-000423,PROD-1058,2,77,154
1058,ORD-000423,PROD-1059,3,78,234
1059,ORD-000423,PROD-1060,1,79,79
1060,ORD-000424,PROD-1061,1,80,80
1061,ORD-000425,PROD-1062,1,81,81
1062,ORD-000425,PROD-1063,2,82,164
1063,ORD-000426,PROD-1064,1,83,83
1064,ORD-000426,PROD-1065,2,84,168
1065,ORD-000426,PROD-1066,3,85,255
1066,ORD-000427,PROD-1067,1,86,86
1067,ORD-000427,PROD-1068,2,87,174
1068,ORD-000427,PROD-1069,3,88,264
1069,ORD-000427,PROD-1070,1,89,89
1070,ORD-000428,PROD-1071,1,90,90
1071,ORD-000429,PROD-1072,1,91,91
1072,ORD-000429,PROD-1073,2,92,184
1073,ORD-000430,PROD-1074,1,93,93
1074,ORD-000430,PROD-1075,2,94,188
1075,ORD-000430,PROD-1076,3,95,285
1076,ORD-000431,PROD-1077,1,96,96
1077,ORD-000431,PROD-1078,2,97,194
1078,ORD-000431,PROD-1079,3,98,294
1079,ORD-000431,PROD-1080,1,99,99
1080,ORD-000432,PROD-1081,1,100,100
1081,ORD-000433,PROD-1082,1,101,101
1082,ORD-000433,PROD-1083,2,102,204
1083,ORD-000434,PROD-1084,1,103,103
1084,ORD-000434,PROD-1085,2,104,208
1085,ORD-000434,PROD-1086,3,105,315
1086,ORD-000435,PROD-1087,1,106,106
1087,ORD-000435,PROD-1088,2,107,214
1088,ORD-000435,PROD-1089,3,108,324
1089,ORD-000435,PROD-1090,1,109,109
1090,ORD-000436,PROD-1091,1,110,110
1091,ORD-000437,PROD-1092,1,111,111
1092,ORD-000437,PROD-1093,2,112,224
1093,ORD-000438,PROD-1094,1,113,113
1094,ORD-000438,PROD-1095,2,114,228
1095,ORD-000438,PROD-1096,3,115,345
1096,ORD-000439,PROD-1097,1,116,116
1097,ORD-000439,PROD-1098,2,117,234
1098,ORD-000439,PROD-1099,3,118,354
1099,ORD-000439,PROD-1100,1,119,119
1100,ORD-000440,PROD-1101,1,120,120
1101,ORD-000441,PROD-1102,1,121,121
1102,ORD-000441,PROD-1103,2,122,244
1103,ORD-000442,PROD-1104,1,123,123
1104,ORD-000442,PROD-1105,2,124,248
1105,ORD-000442,PROD-1106,3,125,375
1106,ORD-000443,PROD-1107,1,126,126
1107,ORD-000443,PROD-1108,2,127,254
1108,ORD-000443,PROD-1109,3,128,384
1109,ORD-000443,PROD-1110,1,129,129
1110,ORD-000444,PROD-1111,1,130,130
1111,ORD-000445,PROD-1112,1,131,131
1112,ORD-000445,PROD-1113,2,132,264
1113,ORD-000446,PROD-1114,1,133,133
1114,ORD-000446,PROD-1115,2,134,268
1115,ORD-000446,PROD-1116,3,135,405
1116,ORD-000447,PROD-1117,1,136,136
1117,ORD-000447,PROD-1118,2,137,274
1118,ORD-000447,PROD-1119,3,138,414
1119,ORD-000447,PROD-1120,1,139,139
1120,ORD-000448,PROD-1121,1,140,140
1121,ORD-000449,PROD-1122,1,141,141
1122,ORD-000449,PROD-1123,2,142,284
1123,ORD-000450,PROD-1124,1,143,143
1124,ORD-000450,PROD-1125,2,144,288
1125,ORD-000450,PROD-1126,3,145,435
1126,ORD-000451,PROD-1127,1,146,146
1127,ORD-000451,PROD-1128,2,147,294
1128,ORD-000451,PROD-1129,3,148,444
1129,ORD-000451,PROD-1130,1,149,149
1130,ORD-000452,PROD-1131,1,150,150
1131,ORD-000453,PROD-1132,1,151,151
1132,ORD-000453,PROD-1133,2,152,304
1133,ORD-000454,PROD-1134,1,153,153
1134,ORD-000454,PROD-1135,2,154,308
1135,ORD-000454,PROD-1136,3,155,465
1136,ORD-000455,PROD-1137,1,156,156
1137,ORD-000455,PROD-1138,2,157,314
1138,ORD-000455,PROD-1139,3,158,474
1139,ORD-000455,PROD-1140,1,159,159
1140,ORD-000456,PROD-1141,1,160,160
1141,ORD-000457,PROD-1142,1,161,161
1142,ORD-000457,PROD-1143,2,162,324
1143,ORD-000458,PROD-1144,1,163,163
1144,ORD-000458,PROD-1145,2,164,328
1145,ORD-000458,PROD-1146,3,165,495
1146,ORD-000459,PROD-1147,1,166,166
1147,ORD-000459,PROD-1148,2,167,334
1148,ORD-000459,PROD-1149,3,168,504
1149,ORD-000459,PROD-1150,1,169,169
1150,ORD-000460,PROD-1151,1,170,170
1151,ORD-000461,PROD-1152,1,171,171
1152,ORD-000461,PROD-1153,2,172,344
1153,ORD-000462,PROD-1154,1,173,173
1154,ORD-000462,PROD-1155,2,174,348
1155,ORD-000462,PROD-1156,3,175,525
1156,ORD-000463,PROD-1157,1,176,176
1157,ORD-000463,PROD-1158,2,177,354
1158,ORD-000463,PROD-1159,3,178,534
1159,ORD-000463,PROD-1160,1,179,179
1160,ORD-000464,PROD-1161,1,180,180
1161,ORD-000465,PROD-1162,1,181,181
1162,ORD-000465,PROD-1163,2,182,364
1163,ORD-000466,PROD-1164,1,183,183
1164,ORD-000466,PROD-1165,2,184,368
1165,ORD-000466,PROD-1166,3,185,555
1166,ORD-000467,PROD-1167,1,186,186
1167,ORD-000467,PROD-1168,2,187,374
1168,ORD-000467,PROD-1169,3,188,564
1169,ORD-000467,PROD-1170,1,189,189
1170,ORD-000468,PROD-1171,1,190,190
1171,ORD-000469,PROD-1172,1,191,191
1172,ORD-000469,PROD-1173,2,192,384
1173,ORD-000470,PROD-1174,1,193,193
1174,ORD-000470,PROD-1175,2,194,388
1175,ORD-000470,PROD-1176,3,195,585
1176,ORD-000471,PROD-1177,1,196,196
1177,ORD-000471,PROD-1178,2,197,394
1178,ORD-000471,PROD-1179,3,198,594
1179,ORD-000471,PROD-1180,1,199,199
1180,ORD-000472,PROD-1181,1,200,200
1181,ORD-000473,PROD-1182,1,201,201
1182,ORD-000473,PROD-1183,2,202,404
1183,ORD-000474,PROD-1184,1,203,203
1184,ORD-000474,PROD-1185,2,204,408
1185,ORD-000474,PROD-1186,3,205,615
1186,ORD-000475,PROD-1187,1,206,206
1187,ORD-000475,PROD-1188,2,207,414
1188,ORD-000475,PROD-1189,3,208,624
1189,ORD-000475,PROD-1190,1,209,209
1190,ORD-000476,PROD-1191,1,210,210
1191,ORD-000477,PROD-1192,1,211,211
1192,ORD-000477,PROD-1193,2,212,424
1193,ORD-000478,PROD-1194,1,213,213
1194,ORD-000478,PROD-1195,2,214,428
1195,ORD-000478,PROD-1196,3,215,645
1196,ORD-000479,PROD-1197,1,216,216
1197,ORD-000479,PROD-1198,2,217,434
1198,ORD-000479,PROD-1199,3,218,654
1199,ORD-000479,PROD-1200,1,219,219
1200,ORD-000480,PROD-0001,1,20,20
1201,ORD-000481,PROD-0002,1,21,21
1202,ORD-000481,PROD-0003,2,22,44
1203,ORD-000482,PROD-0004,1,23,23
1204,ORD-000482,PROD-0005,2,24,48
1205,ORD-000482,PROD-0006,3,25,75
1206,ORD-000483,PROD-0007,1,26,26
1207,ORD-000483,PROD-0008,2,27,54
1208,ORD-000483,PROD-0009,3,28,84
1209,ORD-000483,PROD-0010,1,29,29
1210,ORD-000484,PROD-0011,1,30,30
1211,ORD-000485,PROD-0012,1,31,31
1212,ORD-000485,PROD-0013,2,32,64
1213,ORD-000486,PROD-0014,1,33,33
1214,ORD-000486,PROD-0015,2,34,68
1215,ORD-000486,PROD-0016,3,35,105
1216,ORD-000487,PROD-0017,1,36,36
1217,ORD-000487,PROD-0018,2,37,74
1218,ORD-000487,PROD-0019,3,38,114
1219,ORD-000487,PROD-0020,1,39,39
1220,ORD-000488,PROD-0021,1,40,40
1221,ORD-000489,PROD-0022,1,41,41
1222,ORD-000489,PROD-0023,2,42,84
1223,ORD-000490,PROD-0024,1,43,43
1224,ORD-000490,PROD-0025,2,44,88
1225,ORD-000490,PROD-0026,3,45,135
1226,ORD-000491,PROD-0027,1,46,46
1227,ORD-000491,PROD-0028,2,47,94
1228,ORD-000491,PROD-0029,3,48,144
1229,ORD-000491,PROD-0030,1,49,49
1230,ORD-000492,PROD-0031,1,50,50
1231,ORD-000493,PROD-0032,1,51,51
1232,ORD-000493,PROD-0033,2,52,104
1233,ORD-000494,PROD-0034,1,53,53
1234,ORD-000494,PROD-0035,2,54,108
1235,ORD-000494,PROD-0036,3,55,165
1236,ORD-000495,PROD-0037,1,56,56
1237,ORD-000495,PROD-0038,2,57,114
1238,ORD-000495,PROD-0039,3,58,174
1239,ORD-000495,PROD-0040,1,59,59
1240,ORD-000496,PROD-0041,1,60,60
1241,ORD-000497,PROD-0042,1,61,61
1242,ORD-000497,PROD-0043,2,62,124
1243,ORD-000498,PROD-0044,1,63,63
1244,ORD-000498,PROD-0045,2,64,128
1245,ORD-000498,PROD-0046,3,65,195
1246,ORD-000499,PROD-0047,1,66,66
1247,ORD-000499,PROD-0048,2,67,134
1248,ORD-000499,PROD-0049,3,68,204
1249,ORD-000499,PROD-0050,1,69,69
1250,ORD-000500,PROD-0051,1,70,70
1251,ORD-000501,PROD-0052,1,71,71
1252,ORD-000501,PROD-0053,2,72,144
1253,ORD-000502,PROD-0054,1,73,73
1254,ORD-000502,PROD-0055,2,74,148
1255,ORD-000502,PROD-0056,3,75,225
1256,ORD-000503,PROD-0057,1,76,76
